,Content ID,User ID,Type,Datetime,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,3eb6dad3-c017-4e77-8920-fbdea84b0acc,hate,15/12/2020 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,789b11b4-96ff-4abd-8da2-3da8b12d1e6e,interested,18/01/2021 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,5d33137a-3306-4d5f-8ab1-48d2446a12b0,love,29/07/2020 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,91fa7240-3d29-4dd0-baf1-ace7742a6e3f,heart,25/01/2021 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,heart,22/12/2020 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,scared,31/12/2020 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,72d2587e-8fae-4626-a73d-352e6465ba0f,adore,30/11/2020 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,425b7021-0409-4358-af39-2bff14197d0a,interested,15/03/2021 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,15c2ba5b-eeb6-4d9b-a0e2-7d5461a21c0a,peeking,21/04/2021 00:00,
673,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,,interested,20/08/2020 00:00,14:35:29
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,love,27/11/2020 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,0f21b6d6-7be6-484c-9698-d851ad7d43c5,dislike,27/02/2021 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,30be2156-59d1-451e-beea-1a3690200a2b,worried,16/05/2021 00:00,
,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,dd118345-3ba6-4800-9686-d5479fee403d,peeking,16/09/2020 00:00,
678,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,,,12/06/2021 00:00,15:54:35
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,5870e611-6218-48e1-a9a0-ba86fe5598f7,cherish,20/01/2021 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,64b82ed5-80dc-4fbb-9dfc-d7e037684f0e,want,23/04/2021 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,heart,21/12/2020 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,80c36ce2-2cef-4a47-a563-d2a60a2b1825,like,07/05/2021 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,45064aca-5e28-4b1f-be64-202fc5e0daba,scared,23/05/2021 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,super love,31/05/2021 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,ed5e1675-94a8-482c-8b43-1b9bb71d0495,hate,05/05/2021 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,49f49bcf-17fe-4edd-990d-16c3d1df931b,disgust,11/05/2021 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,af647535-dae8-4ca3-9203-bf4bfc607ffe,heart,12/03/2021 00:00,
688,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,,hate,15/08/2020 00:00,22:11:06
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,adore,14/04/2021 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,indifferent,19/03/2021 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,bfe23c39-f814-4282-b0f7-506cd8295b8a,interested,17/08/2020 00:00,
,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,427fa55b-7f49-4981-bcd7-59fee8efb512,worried,10/12/2020 00:00,
693,34a3747a-0b77-42f6-ae19-87c38b94b674,,,12/11/2020 00:00,22:00:23
,34a3747a-0b77-42f6-ae19-87c38b94b674,ade9db41-034e-4b27-befb-42117025dab0,interested,03/04/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,61d88e0e-c0e7-4352-85ad-555e464ff933,worried,19/03/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,love,18/05/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,2aae6657-1214-4119-8cde-6b0dc5cd5529,cherish,14/03/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,a8229d24-f219-4930-a382-24049a8f73bb,adore,02/07/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,2dd186bb-7a28-4e80-99c7-f1936afc7b49,interested,19/09/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,love,05/04/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,624db443-c716-4227-ac84-a6f7c3a59162,love,27/05/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,intrigued,09/01/2021 00:00,
703,34a3747a-0b77-42f6-ae19-87c38b94b674,,adore,15/04/2021 00:00,14:51:59
,34a3747a-0b77-42f6-ae19-87c38b94b674,1ff398e4-6b68-451d-9b00-2d2a565ba22a,like,07/09/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,b7b551bd-8cdd-44f3-aef8-29bf82b51535,love,23/11/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,45064aca-5e28-4b1f-be64-202fc5e0daba,adore,13/05/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,ce7c338c-cad4-408f-895b-510ca73a388b,interested,01/03/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,47def058-01cc-478f-9830-eaddcccac633,cherish,17/08/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,fc17ca61-7c66-4ceb-8504-32f58b438b45,indifferent,30/06/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,a4fd7920-9edf-4930-84bd-7a38b3bf9cec,indifferent,30/04/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,4291e9a9-b4a8-42e1-b032-520b16f93888,indifferent,09/08/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,23a48585-f2cf-4a20-8d30-f49361d5625c,scared,31/01/2021 00:00,
713,34a3747a-0b77-42f6-ae19-87c38b94b674,,heart,17/08/2020 00:00,10:20:49
,34a3747a-0b77-42f6-ae19-87c38b94b674,877ce8ba-564f-4b86-9cdc-94a93d9a7997,hate,21/02/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,d16ed6bf-d35e-463b-92b0-393ee67e220c,interested,19/10/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,5d04455b-a95e-40d8-bcd4-8c485777c47f,peeking,18/06/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,1ebc46fa-edd3-4dec-bb45-c124daf83512,like,03/09/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,f9775602-43ab-4d54-ad93-7c9a489879bc,heart,09/03/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,30be2156-59d1-451e-beea-1a3690200a2b,peeking,23/06/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,05d7e77f-a18a-4358-a23a-46c560b3682e,peeking,18/03/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,98411adf-cfc0-400d-aac8-e215571ef3f2,heart,06/09/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,disgust,28/04/2021 00:00,
723,34a3747a-0b77-42f6-ae19-87c38b94b674,,disgust,05/08/2020 00:00,15:37:34
,34a3747a-0b77-42f6-ae19-87c38b94b674,89572273-761e-46f3-8b99-1689d98aac90,peeking,04/03/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,love,12/10/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,love,07/05/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,heart,20/07/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,acbac577-54c9-4476-af3c-a3241a3f4a19,adore,29/04/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,1879b698-1639-438e-a07e-ddd735f8d57c,hate,29/04/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,877ce8ba-564f-4b86-9cdc-94a93d9a7997,dislike,13/02/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,3d13e0d3-e765-4065-9221-3f864689b9e0,indifferent,23/08/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,f46eee2a-6024-4046-a6f4-5232366edb87,cherish,09/10/2020 00:00,
733,34a3747a-0b77-42f6-ae19-87c38b94b674,,want,08/06/2021 00:00,15:13:08
,34a3747a-0b77-42f6-ae19-87c38b94b674,5d454588-283d-459d-915d-c48a2cb4c27f,worried,17/11/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,aab5b5d2-682b-4b27-89ae-cf7803f76786,worried,18/04/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,48e26178-5cdd-4568-9990-d3bc5937910b,adore,14/01/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,c7b6e374-1bef-48c3-8222-cc231dbd5cce,intrigued,14/05/2021 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,0ce03276-e538-4c96-bcae-9844fb0628ac,hate,24/08/2020 00:00,
,34a3747a-0b77-42f6-ae19-87c38b94b674,df1e7940-d514-40aa-af3a-e742792c4b5e,hate,14/02/2021 00:00,
740,2920dccb-e06f-49fc-8049-b6d4164dfe84,,,05/12/2020 00:00,18:31:38
,2920dccb-e06f-49fc-8049-b6d4164dfe84,eb74e88c-1bf5-402f-987e-90a5977ae1e3,adore,23/02/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,324e384a-9963-4d17-94aa-21859ea85062,disgust,21/07/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,8dda1a41-9e57-4944-bd36-18c0ac343b13,intrigued,17/01/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,324e384a-9963-4d17-94aa-21859ea85062,hate,19/05/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,worried,29/10/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,dislike,20/07/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,289044c8-e74c-4814-898a-b3b5eba6e46e,intrigued,14/03/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,peeking,29/07/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,561b08d6-1084-4115-933d-db3e60edfd8b,worried,09/01/2021 00:00,
750,2920dccb-e06f-49fc-8049-b6d4164dfe84,,like,27/06/2020 00:00,17:59:24
,2920dccb-e06f-49fc-8049-b6d4164dfe84,8665a934-dc22-482b-9289-2e2c9d6a4095,scared,07/12/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,b3e73328-3638-4913-b7ae-3a6a64c1cd62,peeking,10/05/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,9dcb5fd8-9e7f-40d3-bd1d-edf33ecf6388,interested,04/02/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,fa3e42f0-71d8-455f-b024-e52d5c27a145,heart,30/09/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,8d67b1c4-cd76-4701-a908-738e7a2411e7,worried,02/02/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,want,03/05/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,like,10/05/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,34e8add9-0206-47fd-a501-037b994650a2,super love,07/10/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,fe37b2b4-ee09-4caf-aff5-fd15f6f083a1,indifferent,25/10/2020 00:00,
760,2920dccb-e06f-49fc-8049-b6d4164dfe84,,scared,10/04/2021 00:00,18:40:53
,2920dccb-e06f-49fc-8049-b6d4164dfe84,63e07d14-7bed-44b8-9cf0-4a7e9b2a99ea,hate,03/01/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,69532ce2-1ffe-4187-8042-0230d115b24e,like,29/04/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,052faed2-37ac-4a2c-ba6f-2657322e4fa5,heart,07/05/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,9ed68c70-13fd-4346-808f-2665943c46d6,intrigued,09/02/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,b9480379-4b96-412c-8dca-96fff9ae81a3,love,02/01/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,9ed68c70-13fd-4346-808f-2665943c46d6,love,02/08/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,c5d04879-87bd-4950-9e63-334382ef53af,heart,11/01/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,adore,26/11/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,7d624010-a0e7-455b-a606-48c5c467dd80,like,14/11/2020 00:00,
770,2920dccb-e06f-49fc-8049-b6d4164dfe84,,indifferent,16/08/2020 00:00,02:17:01
,2920dccb-e06f-49fc-8049-b6d4164dfe84,a6e32004-8866-40e5-aaeb-e159c13fd42a,worried,28/09/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,31cfc138-cec0-4176-bd6d-79c4cadbb1d4,peeking,12/04/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,953cb190-5704-4926-adc2-057c6f3e3cb4,disgust,21/06/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,1582dac6-ebec-43ed-a34a-1a202ca72627,indifferent,11/02/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,dislike,12/01/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,love,18/04/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,fd7396b2-a18b-449c-b326-e676aebd7776,cherish,29/03/2021 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,48e834aa-fd4a-4206-93e8-ac8fdac613bc,super love,27/08/2020 00:00,
,2920dccb-e06f-49fc-8049-b6d4164dfe84,acd90ee9-84cd-465e-88e3-f128dd0cc1da,interested,14/03/2021 00:00,
780,2920dccb-e06f-49fc-8049-b6d4164dfe84,,adore,14/02/2021 00:00,11:57:43
781,f4e3840e-bb71-40c2-afc5-9408d842646d,,,30/10/2020 00:00,07:17:51
,f4e3840e-bb71-40c2-afc5-9408d842646d,e79a2e98-57b4-4469-8da4-87f338460d42,cherish,28/06/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,789b11b4-96ff-4abd-8da2-3da8b12d1e6e,adore,09/12/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,hate,27/03/2021 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,007a1366-a46f-40f1-9ba5-01245aeaf20f,super love,17/04/2021 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,98511140-45c4-4faa-9962-fea5ad618ea3,adore,05/07/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,dislike,08/05/2021 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,2bd9c167-e06c-47c1-a978-3403d6724606,like,02/10/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,4fe420fa-a193-4408-bd5d-62a020233609,interested,04/01/2021 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,a81df767-7da1-4844-b63c-fee4c9c7895d,intrigued,06/06/2021 00:00,
791,f4e3840e-bb71-40c2-afc5-9408d842646d,,dislike,06/12/2020 00:00,18:13:12
,f4e3840e-bb71-40c2-afc5-9408d842646d,f62c96d8-5b1e-45c6-8a65-b36a9387827d,super love,02/10/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,3f218ab6-a288-4ee8-affc-3d02a9cbff5f,cherish,02/11/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,40e643fb-369c-4ecb-beb7-810114f331fa,worried,10/12/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,3205ad12-726a-4b65-a15a-1a899a9d310b,want,15/04/2021 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,hate,13/12/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,38cceae3-14e0-49bb-8087-f6f210a2053a,super love,21/06/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,64b33556-9ecf-4ebc-8b4c-f829ab1a4881,scared,18/08/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,adore,19/03/2021 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,d74e1b39-7b34-4bcb-a24d-e215097187f5,disgust,08/03/2021 00:00,
801,f4e3840e-bb71-40c2-afc5-9408d842646d,,cherish,26/11/2020 00:00,16:05:55
,f4e3840e-bb71-40c2-afc5-9408d842646d,d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,want,20/02/2021 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,20d507a0-fdba-4c04-a30c-bd18273accdc,peeking,22/12/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,super love,25/03/2021 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,c8145b49-3841-466e-9d49-a636ce2e7d1f,indifferent,26/08/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,23cc47ff-e5cd-4915-828d-258aefce5a14,worried,07/12/2020 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,941db1b1-270d-47f8-8a96-43f5a7481f03,adore,02/04/2021 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,3d5f257e-556b-4e19-b127-977bc5c4daed,dislike,23/04/2021 00:00,
,f4e3840e-bb71-40c2-afc5-9408d842646d,0a1cde57-79ab-4c61-b664-1d3b290b43cf,worried,23/12/2020 00:00,
810,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,,06/09/2020 00:00,21:20:25
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,intrigued,03/09/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,indifferent,09/03/2021 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,fc17ca61-7c66-4ceb-8504-32f58b438b45,want,17/12/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,9a84c667-c913-47ce-be69-0f847dbfe0db,cherish,11/10/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,cherish,23/11/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,5c433d28-dfb7-4456-a468-dc3705147ce0,cherish,25/03/2021 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,3f2d07e5-3604-4873-9737-bb44340773d8,disgust,21/02/2021 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,41cd692a-be3c-4acd-a2c8-184586bdc180,dislike,09/09/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,0828c4e1-63ec-4121-aa07-eefd37954bb9,love,10/05/2021 00:00,
820,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,adore,09/10/2020 00:00,04:55:48
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,6178d76a-af2e-4453-93ee-02ca23ed3fdc,indifferent,01/09/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,6978b891-dea2-4217-8bc8-47d5aa25e743,intrigued,22/09/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,20d507a0-fdba-4c04-a30c-bd18273accdc,heart,11/12/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,a6668254-c779-424c-8c8b-1762bf45916e,peeking,25/05/2021 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,3efc3621-873a-4b80-a0cb-27e531d600be,love,18/11/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,indifferent,01/06/2021 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,eb74e88c-1bf5-402f-987e-90a5977ae1e3,worried,17/08/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,7d624010-a0e7-455b-a606-48c5c467dd80,love,09/03/2021 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,4edc3d1a-a7d9-4db6-89c3-f784d9954172,like,11/12/2020 00:00,
830,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,,love,23/02/2021 00:00,23:48:49
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,8abcf667-7be3-439f-97bb-3375a3de366c,dislike,02/10/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,b7b551bd-8cdd-44f3-aef8-29bf82b51535,hate,14/04/2021 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,375985a6-ae79-43d2-b7c6-b182d83f1eaf,indifferent,11/11/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,disgust,04/12/2020 00:00,
,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,e8c9386c-8fbc-40cc-9587-ccb912ec5c10,worried,02/03/2021 00:00,
836,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,,02/08/2020 00:00,11:39:13
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,f3eb7ee0-7788-43a0-9686-1c399260b17e,heart,18/10/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,1798905d-6c3a-4e5d-a9d1-ce429b1260d7,disgust,22/12/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,34e8add9-0206-47fd-a501-037b994650a2,peeking,07/12/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,9ed68c70-13fd-4346-808f-2665943c46d6,dislike,12/09/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,dbacabf8-7ebd-4f22-a261-59d8dad306f1,scared,08/06/2021 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,3ae50cc3-39cc-440a-8e31-3215011f2762,hate,17/04/2021 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,a81378a5-58de-4631-b2b1-3eca765f68c6,interested,30/01/2021 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,cbc99939-e6a6-4269-9819-bffce6f38751,cherish,27/11/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,5897490a-0aaa-49c9-b63e-0da83088e3e0,love,27/01/2021 00:00,
846,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,indifferent,03/08/2020 00:00,09:02:36
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,f50ac030-3af8-4e07-aacf-dccff353b8f6,indifferent,30/06/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,23cc47ff-e5cd-4915-828d-258aefce5a14,want,25/11/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,3954373b-2411-4d3a-98ba-03bafc1a1a6d,heart,30/01/2021 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,heart,17/09/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,super love,15/02/2021 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,2941011b-f214-4430-8a14-e791ed0805bb,adore,21/09/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,94bf7864-a52e-405e-a729-9702bf79c234,worried,07/06/2021 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,c64c5004-6ab5-4faa-9fcd-8039fe57799d,hate,17/08/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,132b1407-16fa-48f8-8112-3e426974bbb7,hate,20/12/2020 00:00,
856,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,super love,15/02/2021 00:00,23:04:25
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,bc142f57-1307-46c6-9975-8c3a1e5f540c,like,16/11/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,disgust,08/07/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,like,06/11/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,d55f3314-96cc-4a5d-b650-f43f094cd3c3,indifferent,23/05/2021 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,ef629f00-391d-4a79-af74-77a9afdbbd41,scared,07/10/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,want,01/09/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,1f7e22c8-558a-4b6f-a04f-b219593f029e,heart,17/03/2021 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,98411adf-cfc0-400d-aac8-e215571ef3f2,adore,24/06/2020 00:00,
,74718bbf-e5a3-442f-8ca2-4a3428757fc1,98411adf-cfc0-400d-aac8-e215571ef3f2,cherish,20/07/2020 00:00,
866,74718bbf-e5a3-442f-8ca2-4a3428757fc1,,love,25/12/2020 00:00,21:27:36
